,Players,Player_ID,yr1_FG_zscore,yr1_FGA_zscore,yr1_FG%_zscore,yr1_3P_zscore,yr1_3PA_zscore,yr1_3P%_zscore,yr1_2P_zscore,yr1_2PA_zscore,yr1_2P%_zscore,yr1_eFG%_zscore,yr1_FT_zscore,yr1_FTA_zscore,yr1_FT%_zscore,yr1_ORB_zscore,yr1_DRB_zscore,yr1_TRB_zscore,yr1_AST_zscore,yr1_STL_zscore,yr1_BLK_zscore,yr1_TOV_zscore,yr1_PF_zscore,Year1,yr2_FG_zscore,yr2_FGA_zscore,yr2_FG%_zscore,yr2_3P_zscore,yr2_3PA_zscore,yr2_3P%_zscore,yr2_2P_zscore,yr2_2PA_zscore,yr2_2P%_zscore,yr2_eFG%_zscore,yr2_FT_zscore,yr2_FTA_zscore,yr2_FT%_zscore,yr2_ORB_zscore,yr2_DRB_zscore,yr2_TRB_zscore,yr2_AST_zscore,yr2_STL_zscore,yr2_BLK_zscore,yr2_TOV_zscore,yr2_PF_zscore,Year2,Is_Allstar
428,kawhileonard,leonaka01,0.04534107020396597,-0.09085723654787131,0.7260503661725978,0.304012313351003,0.28271051024241695,0.625976408474692,-0.06176442828002216,-0.24098806123943184,1.3791581888117035,1.1904852496741045,-0.09957546161355982,-0.19899444729239152,0.7710689132612213,-0.1814328467293762,0.5410005510102199,0.3212276966881122,-0.41220216800018505,1.3096311581532845,-0.07229915737341717,-0.5391624201724496,-0.5990760622491247,2012-13,0.48778014137258613,0.2266177007804771,1.130259593488804,0.29327458797026174,0.2509553345221404,0.6797467941525938,0.4365833228873592,0.14941685847986774,1.6889827749738002,1.4526806383170363,-0.21198861647123354,-0.2773068359679729,0.535730029902396,0.03128746606320272,0.8632647031890034,0.6269447848945303,-0.1300440143954049,1.881922825297038,0.5511728698390259,-0.2608938628597321,-0.2134277677205537,2013-14,1
429,meyersleonard,leoname01,-0.6499999393534602,-0.8399637389777928,1.589749011692808,-0.8736074867125989,-0.9436848225678504,0.9482916526804661,-0.3880000625274573,-0.5286400260093156,1.272280419730553,1.091723149185055,-0.4252221287086477,-0.49916052043028675,0.6342992291300662,0.07697418874880013,-0.24928185653634138,-0.15027377173804565,-0.8416964760179456,-1.2358079183073138,0.09061073435009061,-0.7568917269280208,0.6445542870201794,2012-13,-1.356714247011473,-1.392417085474252,-0.06403820673291555,-0.9775101580676079,-1.0030296808818668,-1.660112984481609,-1.1528051736677285,-1.185114977698341,-0.027947867208612562,-0.962615615885405,-1.0097244198134676,-1.064320862650175,0.15477635441301135,-0.7418565652673845,-0.9548904725102563,-0.9300865793180809,-0.975158205765411,-1.3918499389604162,-0.8056010372023381,-1.3611918274531385,-1.1269509884768467,2013-14,0
430,jonleuer,leuerjo01,-0.8582022501509164,-0.9394380387784341,0.6256267201556835,-0.5539152427216513,-0.6966583418911151,1.2353863194219292,-0.7537076216693144,-0.789698137349242,0.23755687127320432,0.7377529470731133,-0.8126367507524451,-0.8694411989002964,0.39287240159387676,-0.5717648783746554,-0.6941192122506015,-0.6869620805872081,-0.9604605676546283,-1.0552938603918929,-0.5643967870616512,-1.158059895528202,-1.3598098486696273,2013-14,-0.8983191509679717,-0.9154555602925843,-0.12112106712379832,-0.8886850321189492,-0.8896801681295746,-0.24276078564319017,-0.6326282562044201,-0.6133050544910166,-0.2698744452744953,-0.8495570836882441,-0.8214172214206652,-0.7937109980613012,-1.0419825458251264,-0.3418964537285766,-0.4462377155621959,-0.4311580932650731,-0.7600044364736516,-1.0652489024455591,-0.6662511597866345,-0.9936902017004162,-0.9169753021748679,2014-15,0
431,rashardlewis,lewisra02,0.06252125089224336,-0.054950596901368505,0.8456228392444701,0.12618052285606965,0.1992126733654721,0.5116890067116705,0.03473811132593369,-0.12971053164789906,1.3877232338942318,1.041048630081924,-0.47050480908965947,-0.4037469212356873,-0.5027130982606103,0.5864916579904014,-0.055408519912387925,0.15687627614411642,-0.6017854598583555,0.15553182040636607,-0.023050182977387465,-0.42117402265813436,0.0,1999-00,0.931540195516774,0.7806489846338905,0.7950614272887175,1.976427973298274,1.5894799510665791,1.1594088417947643,0.4891947250158105,0.3551050156619396,0.9724941443291948,1.6930750281990776,0.36435487620782275,0.22611252979755908,0.8143156674382745,0.8795190208522038,1.2309396795258145,1.1649895269774206,-0.22245845353621735,0.9794793510559081,0.1617893231554955,0.4095876369995062,0.5150028025584842,2000-01,1
432,damianlillard,lillada01,1.914468738096864,2.2015891684786353,-0.3747420251766887,2.5832764425063615,2.6987827527249197,0.5908147454704257,1.1390603530988348,1.2779546307771492,-0.13494353983792573,0.10410214429456142,1.5998930822889301,1.3829618841100293,0.93348291316697,-0.5006415376141823,0.043415331443866494,-0.13991110210230592,2.723106280529467,0.6288741958440547,-0.42527058944101737,2.492299466193579,0.7166488000212985,2012-13,1.8337625328960887,2.1525092606033405,-0.5182077927327248,3.037432952602763,2.901423662535156,0.7723533816974827,0.90569798927146,1.1626725118744334,-0.6474589236661853,0.13875947603090763,2.3219957000276277,1.9713046688383187,1.1928751201215835,-0.6026906396278788,0.2620420753681326,-0.014490062820964024,2.250973359551395,0.35212246816738646,-0.2930420056533784,1.6519318294334207,1.0404276333174955,2013-14,1
433,altonlister,listeal01,-0.8321983283572294,-0.9181291865715475,0.7570548387376477,-0.45820165332694757,-0.5873803565142383,-0.8030580392808434,-0.8136097570182592,-0.8879292512250846,0.6628214868940764,0.7040033345776222,-0.7926041291858118,-0.5771568508202329,-2.2421598045448663,0.06766790470402982,0.4587758690600864,0.34013437237785327,-0.6562730873249756,-1.072723308782198,1.7863543311356156,0.05365228706410816,0.7421198936255379,1981-82,-0.22456870949128185,-0.35218816471792047,1.075594859378216,-0.5126463442193414,-0.6355039342181042,-0.8851961534938757,-0.20689794142286466,-0.31749209690540037,0.9793629319064625,1.0403879980917705,-0.19753688993133994,0.2630319447422548,-2.0971176152736617,0.8138888853530225,1.1964175305320819,1.0993690723275729,-0.5274110714589788,-0.3610308521125063,2.7419255130779585,0.709138541922605,1.980309902074488,1982-83,0
434,randylivingston,livinra01,-0.9205345702945325,-0.9191732930637028,-0.2936287930168949,-0.657850668384397,-0.7164831898564186,0.8184606566334293,-0.8007496485551197,-0.7736563476763262,-0.6146331560160191,-0.693085796656131,-0.8508813256899751,-0.8373098656387928,-0.7257608219992345,-0.8519377840367298,-1.0105017240615661,-0.9864580398950459,-0.03463687315949819,-0.49275478326630195,-0.5676170267876345,-0.0899764920761195,-0.7648189319441503,1996-97,-0.6248342472489264,-0.5724491290825232,-0.5610102799889701,-0.3744929956423457,-0.38001449760995465,0.58061259476715,-0.5769091038659242,-0.5171857613702008,-0.6451418188933635,-0.6755884680049394,-0.759347529727713,-0.8285846092275432,0.9415789836593732,-0.9401469278836585,-0.7922282105205481,-0.8734677280316192,0.07142841559002643,-0.20326759117840928,-0.5449976699638005,-0.2088221824685518,-0.49321610857171483,1999-00,0
435,shaunlivingston,livinsh01,-0.6055624296885446,-0.5653545687686359,-0.44856543038511587,-0.7765439629549704,-0.792729280429945,-0.6780368390787207,-0.43327618504993093,-0.34809126416200503,-0.6872541857353982,-1.1192781266316585,-0.6986642241440882,-0.7085889021203805,-0.33710114411353853,-0.6397648977238739,-0.517172312072004,-0.5821221674123768,0.8641818878596048,-0.15509933061091707,-0.04741542509518223,0.21957206306490146,0.001229439797535277,2005-06,-0.30191557329896535,-0.32150639128940206,0.09666191413353667,-0.7651956603485573,-0.798552073021159,0.38339329227393815,-0.0769835070368967,-0.025285740809674134,-0.19663941529894033,-0.4745981492207498,-0.4835825148046936,-0.4600941019864542,-0.25934435495585273,-0.34225650694170867,-0.5954772835307152,-0.5381499334871284,0.8823832274334084,0.269362115021953,-0.08575926806524475,0.11092205697280272,-0.2871209886201445,2006-07,0
436,bradlohaus,lohaubr01,-0.9457731574914644,-1.0072111128902395,0.49377509517649526,-0.38621687269134897,-0.39503172007330484,0.3472039481035367,-0.9263344194591489,-0.9916048805849392,0.6386592666078532,0.4338663300444722,-0.916914314746152,-0.9694319727963492,0.5561833915446579,-0.7626247043459614,-0.824342929052935,-0.8283109399329142,-0.7762719497024154,-0.949705216762919,0.034058097922908814,-0.9386503306047216,-0.7247369217710457,1987-88,-0.48363589925505784,-0.3899890239866238,-0.8137876412775189,-0.5197888181009687,-0.5007521301639605,-0.5992801728290479,-0.4278558896452624,-0.317654705287669,-0.9355938699342579,-1.035180015391361,-0.6194220603810909,-0.6682331748646907,0.3746018130572766,-0.26920683215529495,-0.28402944157358684,-0.2880723794772164,-0.6503698268815282,-0.7522978120589208,0.3421812434766025,-0.6245061948590309,-0.12427342567752311,1988-89,0
437,grantlong,longgr01,0.13321964182228865,0.11466583902951578,0.3693509988268499,-0.5556092748815686,-0.5820996105977105,-1.1635295433191726,0.21689247549746413,0.2331655138457416,0.1766146742252394,0.13142592776503426,1.11831562251172,1.2496309190135666,0.01301815307682799,1.7492069257198022,0.6316282085112158,1.0513209074308942,-0.19559288124491056,1.2025442914748667,0.18014596896791538,1.106886908081029,2.369676503524671,1988-89,-0.2357056846109669,-0.2639871710362533,0.30084138420929196,-0.5775622668551428,-0.6287463728230912,-1.155310461674321,-0.16075844747186696,-0.15787404488593376,0.15136158339724154,0.06511981681099509,0.09962259195478178,0.20935812859596833,-0.29333919990349605,0.7544473013922475,0.2133598337385633,0.4051567912814755,-0.48698941610697505,0.6728313743153566,0.022387947990405277,0.3877517005001069,1.8548860715381716,1989-90,0
438,brooklopez,lopezbr01,1.0698903282603356,0.7377610534183231,1.2874535231868547,-0.9426834483845005,-0.9855914549512858,-1.564969157761064,1.5033852121686524,1.3085605336490571,1.0068088462245837,0.7068891711973632,0.2837471986601434,0.2585075307039322,0.34855828189434956,2.3869966258799193,1.6497695796751224,1.981467426616757,-0.4585916066660693,-0.2677135076724078,3.285249339785605,0.8694038091895118,1.9123511633192707,2008-09,1.7673319358010906,1.5773383498069353,0.6861091423769596,-0.9664159891066877,-1.0186027157110364,-1.7149473043972612,2.178651969670524,2.206633560483302,0.26125778881562095,0.0021158317468519456,2.465879567834184,2.338571990656904,0.6558692781894522,2.985780538270956,1.5353471332969182,2.074482602131276,0.2369976246337752,0.1034153342496767,2.963538780191108,1.8104793513759632,1.7674737778432599,2009-10,1
439,robinlopez,lopezro01,-1.1746572543997609,-1.2574961357531225,1.0584994388588613,-0.9426834483845005,-0.993205184666747,-1.564969157761064,-0.9805646930454762,-1.0550109636569456,0.817766801610227,0.42996689504447877,-0.7817144840802513,-0.7611411761738001,-0.6101794417032025,-0.4339400920051165,-1.1219272289816817,-0.9558298155495467,-0.9957553267004864,-1.2983048105390893,0.1919164305637503,-1.173502340661899,-0.9268282939998463,2008-09,-0.6075886728447529,-0.8606268073586177,2.221742024834598,-0.9664159891066877,-1.0344208801237025,-1.7149473043972612,-0.3464922419145065,-0.5427526445267764,1.9522056365345488,1.868087084128428,-0.4015826637224186,-0.35588317870718145,-0.33639348378149625,0.41656000059164405,-0.5235282728069409,-0.24165089629104575,-1.027935290304927,-1.296544779351052,0.529880214662291,-0.9375659814549461,-0.4873713613984776,2009-10,0
440,kevinlove,loveke01,0.28400098897351134,0.29750628466196455,0.019400133062583483,-0.9037889300748695,-0.8561580497884456,-0.9618343392100864,0.6204958559386969,0.7293850817596258,-0.18415603484586357,-0.7842307773181671,1.0764506906189972,1.0728578402237317,0.31096072410621123,3.1859902627375303,1.7979886603519568,2.351985725902817,-0.4723650353849005,-0.5487838629996846,0.4450073049546293,0.371552730654294,0.9896178396905577,2008-09,0.11942784000601549,0.17216272819480868,-0.15935165807724583,-0.2389821847445673,-0.19605816625240208,0.4341389170786068,0.20105178355673736,0.27614348591282833,-0.23834043891951742,-0.438169519938689,0.7961073537265283,0.7036551821625502,0.6383071054112044,2.320259555619086,1.4795132239788475,1.8182509135856395,-0.12140003459885712,-0.26990736271051763,-0.31907044773148246,0.3437312289447417,-0.1676545132970372,2009-10,1
441,kylelowry,lowryky01,-0.10262241436300781,-0.010503946106302524,-0.39378510849109494,-0.2223430312424779,0.059304638850267,0.023993360087232858,-0.0362538877367867,-0.039821711151303424,0.19506968456704338,-0.5788728635500713,0.8745690558481339,1.0995185671368357,-0.4436612970817179,-0.6088953409454958,-0.10276580034191274,-0.27195860423012347,0.923395462161151,1.1682427843263463,-0.30493268802813644,0.4913597896966837,0.5951549238209836,2007-08,-0.4721198147342665,-0.4193187875439014,-0.4032843303121726,-0.4565019695141141,-0.25467340226701124,-0.10021316985154698,-0.367813124915731,-0.38544396725297886,0.17502384992141418,-0.7203256366675027,0.36046043981745185,0.320097049911312,0.42375339747062823,-0.8578958993173184,-0.4030646876990347,-0.5745718554146151,0.8429974072634798,0.5130374793478055,-0.48299256781192706,0.3543854520841141,-0.05732958519586671,2008-09,1
442,tyronnlue,luety01,-0.23328164691041653,-0.1750961465191101,-0.3563431010295226,0.517429817403974,0.27097756408699875,1.1109281806001645,-0.42720499453263944,-0.31759030186382814,-0.884316744348318,0.31319196667303945,-0.784782009599842,-0.8270719837686299,0.2274515904138294,-1.1299024521558783,-0.7955947331400827,-0.9464593735757592,0.590397018710459,-0.19052097481792787,-0.8894312895397259,-0.043176017185279206,-0.50713671122172,2001-02,-0.08161678766848703,-0.04748705699288385,-0.13359797827902148,0.4682313708412029,0.5359237032509553,0.6033496202332328,-0.2286426746092429,-0.25862057709749725,0.3584558257697828,0.33717960715989553,-0.38075879361159237,-0.507199479917129,1.3700595836670166,-1.030035871897835,-0.6649868827738279,-0.8140396025517627,0.753160475008883,-0.29951413737448185,-0.8378353981175608,-0.4257205335837826,-0.08213718760284461,2002-03,0
443,georgelynch,lynchge01,0.010565039542530246,-0.12603829600753327,0.9132028912168886,-0.6792253188969061,-0.6878640683548813,-1.2613437968680759,0.15813527712859515,0.0677696269719432,0.7349664355846482,0.6131407498338757,-0.43030054068345336,-0.2111311312717527,-1.4614482213564837,1.5484382847979619,-0.1473525881082472,0.4378818990603253,-0.5189190066914087,0.8662217136610971,-0.2368144827901449,-0.3974968281407829,0.28227462669418146,1993-94,-0.7454488734276931,-0.7733595660868193,0.08552024853391195,-0.7116081926201329,-0.6593222286814963,-0.6478624110501475,-0.5942639520107518,-0.6247425221788859,0.17848338937471478,-0.4413871083580516,-0.7068683625368526,-0.7210288948158744,-0.0020961129131611914,-0.2297921522163634,-0.6448245871877565,-0.5194817227664577,-0.6608409782765113,-0.17754344789829826,-0.5897572406044658,-0.5422053458739943,-1.167295031327592,1994-95,0
444,shelvinmack,macksh01,-0.30983905360430425,-0.19421444582725028,-0.6359554631771187,0.1643543963432315,0.26520516424264046,0.4204483490269038,-0.41062376117944965,-0.3660372369752075,-0.3465535533867938,-0.421589254944059,-0.559238319102559,-0.6670661634677302,1.1357320687981758,-0.8191709684004432,-0.5637335821207741,-0.6766163572369581,0.8840930152486024,-0.07622163182891596,-0.8960526310050958,-0.10854491391602966,-0.6970577081209441,2013-14,-0.9263997728304576,-0.8530596736101437,-0.8046065514692184,-0.23863359950502497,-0.1556453434394053,0.2710501441728286,-0.9151587220404459,-0.9161568735551414,-0.2698744452744953,-0.5871166783123531,-0.950479072079705,-1.0359522867875781,0.5804099410885138,-0.9996477781376952,-1.1134552029409697,-1.1266745335025525,0.06762006760735223,-0.6568152202910724,-0.8711614461884992,-0.7406588662365052,-1.993424569945365,2014-15,0
445,markmadsen,madsema01,-1.134394806837677,-1.1979570504991621,0.9370826884011317,-0.7703580462971501,-0.8410770532309129,4.627053353411212,-1.0429694828113305,-1.0991004755009477,0.5390295014656679,0.454556591645513,-0.9537500086263881,-0.9583983510468774,-0.33830408687787594,-0.17797646613250867,-0.9716541765834307,-0.7534621823113609,-0.9083306988366106,-1.3472958291509536,-0.6777719241184578,-1.2207457099769725,-0.738311598646132,2000-01,-1.15202032759236,-1.1805654133290082,0.17231614744620102,-0.7919629377604236,-0.8328357091168714,-1.3564580165465132,-1.0431145500332875,-1.0695433632210491,-0.04421583721741713,-0.47175445607921435,-0.9096129743422006,-0.895366296579674,-0.8242383201326734,0.024251849891114077,-1.0521184853565515,-0.7384173855054058,-0.7548668671439716,-1.1086137314728965,-0.5817442379667411,-1.2850308583421928,-0.7744236091615737,2001-02,0
446,coreymaggette,maggeco01,-0.22960483581775382,-0.3150405327644359,0.6848647684749338,-0.7798001296648724,-0.7721067364240897,-0.3555994763197799,-0.045579199759865824,-0.09338472886143327,0.5252956357419182,0.16127211731240584,0.5404447131435278,0.5573612909426097,0.1268501169352789,0.5266234781522029,-0.26086785671658647,-0.008178831320928611,-0.6623747086487098,-0.8932664596106695,-0.24998387297148011,0.4889052924400767,0.0870381368067732,1999-00,-0.18773995400679652,-0.24188643403952173,0.429863898713942,-0.41012381421906174,-0.3703705911310464,0.3779678250924658,-0.09536591652466501,-0.15238302309082313,0.5596706749353585,0.20265453675326253,0.7773610734558756,0.7308756892483133,0.32702926723957737,0.03658783557453442,-0.1112659515407568,-0.06794858953207907,-0.5144634688621273,-0.5903930596860709,-0.6550810795975401,0.0419634509165747,-0.28398512820945865,2000-01,0
447,jamaalmagloire,magloja01,-0.7613014236631536,-0.7940555601231644,0.18639887966409086,-0.7928726858020306,-0.8325187539200062,-1.4779545895754924,-0.6245471288665692,-0.6331611650671246,-0.038923355685704174,-0.4061087625696748,-0.34742176160265115,-0.23153940143779136,-0.7881069178305193,0.2664781588320806,-0.18698011534451212,-0.04822157966792707,-0.8879582559068959,-1.066961470089886,0.9105871923457781,-0.677301260984813,-0.29965155822451633,2000-01,-0.19794554380726484,-0.4600687194652309,2.26580677141007,-0.7919629377604236,-0.8407768118017914,-1.3564580165465132,0.02976015954848654,-0.2087970929866132,2.03392851200113,1.6868482064894859,1.0876824615355354,1.221757400562695,-0.06775961254659271,1.0091301876378809,0.6702552795254537,0.8166964753204851,-0.8414432558375735,-0.802582812587907,1.1460368977892503,0.3260240707262356,0.8460032095987892,2001-02,1
448,ianmahinmi,mahinia01,-1.2345040897726733,-1.3403027300961539,1.7667277028583757,-0.9398516824288929,-0.9707142192928938,-1.4977364808874802,-1.0307826966270353,-1.1220970876135854,1.621822123995564,1.2975529079270058,-0.5858049626294798,-0.6154429653528922,0.22195654745871884,-0.5022150898188221,-0.9747029419408276,-0.8632943328291167,-0.9562388996712164,-1.1437617945268956,-0.5298936343820997,-1.1306690675612456,-0.6281582415302055,2010-11,-0.6627584899875415,-0.683523826823753,0.03170439624458574,-0.9305890899414829,-0.9804032457058823,-1.5657672521245722,-0.38105887882006506,-0.3286868309863476,-0.3665120395137507,-0.8440140204003125,-0.09957546161355982,0.16607239841585944,-1.0838699277675803,0.6089886735568102,-0.09561583284673225,0.13988097806266686,-0.8846459068197217,-0.40706031201781673,0.8508568957264603,-0.0367101738134393,1.2393340192794118,2012-13,0
449,rickmahorn,mahorri01,-1.0584904365723173,-1.1350621291120833,0.6052852118152421,-0.4345067719921021,-0.5716877053086677,-0.8196100355944878,-1.0460773278815307,-1.1137148480924801,0.5060547869690764,0.5549026367958383,-1.144729406261475,-1.1731232682461845,-0.6869979369781155,-0.54402834221796,-0.43988110125970864,-0.48859933979726755,-1.2271038973161634,-1.1374589171004168,0.09645629239051308,-1.4406764416614422,-0.687275373204564,1980-81,0.5125766976779653,0.473299154317891,0.49827603997343833,-0.45820165332694757,-0.479156374642034,-0.8030580392808434,0.5363799137205532,0.515567772824747,0.4389249719146227,0.43669346935767905,-0.054576810147379896,0.1925941109884979,-1.0570525754335398,0.6225447232770743,2.289613114719469,1.794037497075847,-0.21155267905958106,-0.1121404431384956,2.2380577913365,0.5620802100871599,2.3009384510762145,1981-82,0
450,danmajerle,majerda01,-0.6256105872807963,-0.5222771919617283,-1.098617313895239,0.41154305819463016,0.4618597216354157,0.876448949991278,-0.7070776225810889,-0.6424307778899158,-0.9355938699342579,-0.6609856562657245,-0.6427996973706803,-0.516323147626809,-1.3062735792842761,-0.5538549262146035,-0.4548610927088112,-0.5051464639071516,-0.2996984471135339,-0.05110444883484483,-0.5085039476940049,-1.0294287753853353,-0.4360171668277974,1988-89,-0.040642430930032586,0.156579189714981,-0.8427910178276151,0.10150799680573444,0.43298422451907936,0.13479636113852256,-0.05692939747905309,0.08190609549515193,-0.5955516717767844,-0.8379568880207378,0.3028016455573303,0.32999713275700393,0.18067921175780585,0.5901961394476718,0.4837965275050545,0.5360381908745026,0.030862829798885216,0.8843954642070302,-0.09838373474682655,-0.4749597967092387,0.12544453179436946,1989-90,1
451,karlmalone,malonka01,1.007551565666945,1.0014148408860526,0.2851633193260641,-0.5097046745568622,-0.6044715663888099,-0.9454620334920116,1.0523566133269489,1.0806372787564293,0.14981365547949252,0.17988876491807354,0.25690141318533993,1.2683965206776384,-2.3210398888921597,1.0052038369842575,2.241989465661871,1.890982808161904,0.2911350666759511,1.0039534001054724,0.12232103818938883,2.262556878053725,1.7004417555769005,1984-85,2.058816552314308,1.9414005635689267,0.8620639131523093,-0.5402827860666899,-0.5158826284039983,-1.0205068475647447,2.160014327136753,2.0924553252228795,0.7249997438094389,0.7278516470070217,1.194516871878535,1.987355363084414,-1.7579712436883328,2.1981320134057887,2.350266371522233,2.3592973996373034,-0.15473453369730542,0.9906736361295628,0.4204734229203125,1.7213401092716252,2.1062540313271176,1986-87,1
452,dannymanning,mannida01,0.6795911211226479,0.4808713233062942,1.2700213859354832,-0.5775622668551428,-0.6011689547103075,-1.155310461674321,0.7892773599623799,0.6288203482744822,1.1341421823104336,1.0685383777351405,0.8967096483955491,1.0284334726366835,-0.026703843344014204,0.5628209457902424,0.4432310234400808,0.4986435052764948,0.02523400103903891,0.6728313743153566,0.042516561779943916,1.1293808823116496,1.3065265589364783,1989-90,0.8730771078477163,0.6980001649616004,1.0928593354606777,-0.5910638099145727,-0.615746776794753,-1.2320257359948863,1.0055329407489952,0.8907209034872577,0.8808897751033257,0.8522064361986912,0.5082664323501305,0.6802016014046421,-0.2754271270287473,0.9442463669104104,0.2908679344977388,0.5218494204941889,0.08812794793564808,1.2400628347586324,0.5221555291380506,1.172191856972388,1.6326340284355614,1990-91,1
453,stephonmarbury,marbust01,0.5272311982718524,0.7915093928010422,-0.8568863850143366,1.0923821321040468,1.2022555305119005,0.5095502048979719,0.21922113203087817,0.4106366111066911,-0.7264817859719913,-0.47922087905587046,0.9820648541724916,1.0754150997104643,0.037796602891294044,-0.5362597165515757,-0.5316151895556831,-0.5488100100128833,2.3341963548252176,0.19491189204755954,-0.39810313753774046,1.500890452285384,0.022667732249574517,1996-97,1.539166250219975,1.8993439895918194,-0.7113774047830336,1.5090209908820789,1.8879565755658838,0.5628608383674599,1.2281492595256864,1.4433724945926574,-0.3961095509817223,-0.48050678245184186,1.7690421887688725,1.852525175647341,0.04415109492053173,-0.5030095320223389,-0.25107595139088823,-0.35050081890799956,3.804075918757645,1.1852770217081683,-0.6867344688799305,2.436916310243124,0.9886555283630794,1997-98,1
454,shawnmarion,mariosh01,-0.24106076078677333,-0.3096778536744757,0.5442014565515907,-0.7321169374269281,-0.6740836767205559,-0.3555994763197799,-0.07029221855549644,-0.12062908095128262,0.5458296261741161,0.0754402624080638,-0.5788208293289295,-0.668399907197827,1.0156452442706534,0.25721666888031003,0.07211796500056289,0.1368695964513837,-0.6085175986128393,-0.5068670932886038,0.36273709001257004,-0.8307097144523293,-0.7253178067231101,1999-00,1.661021287992335,1.4785294078784943,0.7950614272887175,-0.3200652561995396,-0.14785480904747322,0.08492744382910403,1.9229066142677134,1.7677617785058874,0.8486471035110451,0.4125729158301379,0.8740220983437177,0.7376058647076567,0.6643813904540607,2.0596226802409405,2.8140540136043346,2.6790375340510857,0.015220047310453575,2.128850223206286,1.591312527973308,0.4095876369995062,0.8283314028596382,2000-01,1
455,donyellmarshall,marshdo01,0.45594452684526365,0.8614378104662883,-1.3653572107563914,0.6058880495806926,1.0359055436918967,0.1407660610270262,0.30872906578459236,0.5650438858851019,-1.0253936721609207,-1.2834434682002067,0.0729078707261371,0.23256243710784882,-0.5804942853818302,0.639562019797691,0.4863858525577303,0.5532356604313813,-0.38082434073905413,-0.3329365616058299,1.1482894520643252,0.1295274171882179,-0.0699563572781691,1994-95,-0.8257537127689357,-0.7319573989760324,-1.191986048805675,-0.2654374373230322,-0.15189938712352918,0.19137977183173943,-0.8199890361575507,-0.7902217372034549,-0.7385942474296678,-0.9873252375371302,-0.6983711782377157,-0.752247927844006,0.42042813720318956,-0.3671644072168833,-0.40870406497264833,-0.40626356253855356,-0.7480940728250952,-0.9278058617708155,-0.12555809434011325,-0.9454306666664847,-1.2775068644210628,1995-96,0
456,kendallmarshall,marshke01,-1.2560310944723179,-1.2190296799664277,-1.3569875436114365,-0.4937301318533725,-0.45900163714582853,0.28022005559940705,-1.1862361888775645,-1.2021665776656287,-0.9543397694600781,-0.9625285409871707,-1.0765154628988234,-1.1076052632773716,-1.4001498223208775,-1.0782572639771646,-1.2517697253685534,-1.2538980879443273,-0.05429024465205129,-0.9102285015507257,-0.8325453187497869,-0.6229044612322846,-1.518281103013393,2012-13,-0.5528636520738256,-0.4338549737566506,-0.8209875167325965,0.3301089284351275,0.22245567508114023,0.8032222442124458,-0.7467059102307457,-0.6343558072120961,-1.284670296022545,-0.2090431845742441,-0.9815690385190359,-0.9518902874098605,-2.0738026471998867,-0.9119482521601138,-0.5564899360024503,-0.7024806656125829,2.397949740659222,-0.13741364611410203,-0.835751568469924,0.9240424067023979,-1.1269509884768467,2013-14,0
457,kenyonmartin,martike01,0.48605555889047725,0.49945174449870217,0.0849551217266529,-0.7703580462971501,-0.7554940601218463,-0.9223988667637024,0.7476320612758102,0.8418186902552325,-0.12148804956447029,-0.49007611420042496,-0.11895024823138792,0.08477884515134791,-1.022379225618355,0.7875628915491852,1.0037971881145487,0.9726511808019387,-0.18171356767678803,0.6150446842765201,1.7047667505778963,0.5534405793797837,1.9249815039136773,2000-01,1.0800435184233872,1.013185714256224,0.40492621677551877,-0.4802027579593765,-0.31666403459707604,-0.12000497815533709,1.3675422048294639,1.3335066328609635,0.44215837217415777,-0.07928124470308805,0.492334783533518,0.7209324399483712,-0.5474778173572786,0.39358122654615163,0.4283900274356402,0.4370198470920903,0.23077201952165088,0.9501397228443058,1.974425113562671,1.2322424683272266,1.8483290768732403,2001-02,1
458,kevinmartin,martike02,-1.284410563804017,-1.2688818772933579,-1.2579370852070546,-0.7025138848883734,-0.663315425057925,-0.2634976596901237,-1.1929635708098094,-1.2198994284039715,-0.6159548928921272,-1.633536508494869,-0.8685450890178611,-0.8606799403206162,-0.8539307574042705,-0.8472224184502369,-1.365514483595031,-1.25554397556115,-0.9221242140298646,-1.1231477973732584,-0.7921606673630451,-1.2630115673868274,-2.092037874683926,2004-05,0.025640316134344268,-0.050073141958596655,0.5013475063211934,0.4794823617241177,0.48140245782246177,0.7505135521653502,-0.1284349550286966,-0.2656294533591026,1.1805327053506693,1.1272523775475405,0.37199680181629535,0.20950763549508164,1.1392212772051227,-0.35808795598088206,-0.07076458742358721,-0.16663012873824548,-0.3584789118379214,0.11167876990803614,-0.6378316703615156,-0.2859435292060875,-0.36729513951360376,2005-06,0
