Rk,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,Year,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
589,NBA,2,37,POR,Josh McRoberts,20.125,F,us,Duke,2008,2018,2007,433,19.1,5.4,3.9,2.1,0.5,0.4,0.463,0.514,0.34,0.705,18.5,0.107
590,NBA,2,38,PHI,Kyrylo Fesenko,20.191,C,ua,,2008,2012,2007,135,8.2,2.3,2,0.3,0.1,0.4,0.496,0.5,0,0.41,0.9,0.038
591,NBA,2,41,MIN,Chris Richard,22.19,F,us,Florida,2008,2010,2007,70,11.1,1.9,2.8,0.4,0.3,0.2,0.483,0.483,,0.605,0.7,0.045
592,NBA,2,47,WAS,Dominic McGuire,21.256,F,us,Fresno State,2008,2013,2007,342,15.6,2.7,3.4,1.2,0.5,0.5,0.419,0.423,0.188,0.658,4.1,0.037
593,NBA,2,48,LAL,Marc Gasol,22.155,C,es,,2009,2021,2007,885,32.3,14.1,7.4,3.4,0.9,1.4,0.481,0.498,0.358,0.776,84.8,0.142
594,NBA,2,49,CHI,Aaron Gray,22.208,C,us,Pitt,2008,2014,2007,318,12.1,3.4,3.7,0.7,0.3,0.3,0.509,0.511,0,0.562,6.2,0.077
595,NBA,2,56,MIL,Ramon Sessions,21.083,G,us,Nevada,2008,2018,2007,691,23.3,10.3,2.7,4.1,0.7,0.1,0.434,0.45,0.316,0.791,28.8,0.086
596,NBA,1,1,TOR,Andrea Bargnani,20.25,F-C,it,,2007,2016,2006,550,28.7,14.3,4.6,1.2,0.4,0.9,0.439,0.47,0.354,0.824,18.9,0.057
597,NBA,1,2,CHI,LaMarcus Aldridge,20.349,F-C,us,Texas,2007,2021,2006,1029,34.2,19.4,8.2,2,0.7,1.1,0.491,0.498,0.321,0.811,112.6,0.154
598,NBA,1,3,CHA,Adam Morrison,21.349,F,us,Gonzaga,2007,2010,2006,161,20.4,7.5,2.1,1.4,0.2,0.1,0.373,0.391,0.331,0.71,-1.4,-0.021
599,NBA,1,4,POR,Tyrus Thomas,19.32,F,us,LSU,2007,2015,2006,402,19.7,7.7,4.8,0.9,0.8,1.3,0.438,0.44,0.235,0.732,13,0.078
600,NBA,1,5,ATL,Shelden Williams,22.256,F,us,Duke,2007,2012,2006,361,15.5,4.5,4.3,0.5,0.5,0.5,0.462,0.464,0.222,0.74,9.9,0.085
601,NBA,1,6,MIN,Brandon Roy,21.345,G,us,Washington,2007,2013,2006,326,35.5,18.8,4.3,4.7,1,0.2,0.459,0.485,0.348,0.8,37.4,0.155
602,NBA,1,7,BOS,Randy Foye,22.283,G,us,Villanova,2007,2017,2006,752,25.6,10.3,2.2,2.8,0.7,0.3,0.401,0.429,0.366,0.852,23.5,0.058
603,NBA,1,8,HOU,Rudy Gay,19.32,F,us,UConn,2007,2021,2006,1001,32.5,16.8,5.8,2.2,1.2,0.8,0.454,0.483,0.35,0.799,58.5,0.086
604,NBA,1,9,GSW,Patrick O'Bryant,20.013,C,us,Bradley,2007,2010,2006,90,5.8,2.1,1.4,0.3,0.2,0.4,0.494,0.503,0,0.583,0.5,0.046
605,NBA,1,10,SEA,Mouhamed Sene,20.052,C-F,sn,,2007,2009,2006,47,5.5,2.2,1.6,0,0.1,0.5,0.427,0.427,,0.589,0.3,0.052
606,NBA,1,11,ORL,J.J. Redick,22.009,G,us,Duke,2007,2021,2006,937,25.6,12.8,2,2,0.4,0.1,0.447,0.482,0.415,0.892,63.8,0.128
607,NBA,1,12,NOK,Hilton Armstrong,21.234,F-C,us,UConn,2007,2014,2006,292,11.6,3,2.6,0.3,0.3,0.5,0.501,0.503,0.286,0.582,3.9,0.055
608,NBA,1,13,PHI,Thabo Sefolosha,22.062,G-F,ch,,2007,2020,2006,869,21.9,5.7,3.7,1.4,1.1,0.4,0.449,0.502,0.349,0.732,39.3,0.099
609,NBA,1,14,UTA,Ronnie Brewer,21.105,G-F,us,Arkansas,2007,2014,2006,502,23,7.8,2.8,1.6,1.2,0.2,0.49,0.52,0.254,0.675,30.4,0.127
610,NBA,1,15,NOK,Cedric Simmons,20.181,F,us,NC State,2007,2009,2006,75,9.4,2.2,1.9,0.2,0.1,0.4,0.409,0.409,,0.39,0.1,0.005
611,NBA,1,16,CHI,Rodney Carney,22.079,F,us,Memphis,2007,2011,2006,299,15.4,5.9,2,0.4,0.5,0.3,0.422,0.471,0.338,0.704,6.2,0.064
612,NBA,1,17,IND,Shawne Williams,20.137,F,us,Memphis,2007,2015,2006,314,17.1,5.6,3,0.7,0.4,0.5,0.403,0.469,0.339,0.755,6.7,0.06
613,NBA,1,18,WAS,Oleksiy Pecherov,20.207,C,ua,,2008,2010,2006,111,9.4,3.9,2.4,0.2,0.2,0.2,0.386,0.444,0.29,0.793,0.5,0.025
614,NBA,1,19,SAC,Quincy Douby,22.048,G,us,Rutgers University,2007,2009,2006,143,10.7,4.1,1.1,0.7,0.3,0.1,0.389,0.436,0.312,0.884,0,0
615,NBA,1,20,NYK,Renaldo Balkman,21.354,F,us,South Carolina,2007,2012,2006,221,13.9,4,3.5,0.6,0.7,0.5,0.51,0.543,0.172,0.542,7.2,0.113
616,NBA,1,21,PHO,Rajon Rondo,20.131,G,us,Kentucky,2007,2021,2006,912,30.4,10,4.6,8.1,1.6,0.1,0.458,0.483,0.32,0.608,60.7,0.105
617,NBA,1,22,NJN,Marcus Williams,20.212,G,us,UConn,2007,2010,2006,203,15.2,5.6,1.8,2.8,0.4,0,0.386,0.421,0.321,0.767,0,-0.001
618,NBA,1,23,NJN,Josh Boone,21.224,F-C,us,UConn,2007,2010,2006,256,17.5,5.2,4.9,0.5,0.4,0.7,0.544,0.544,,0.445,9.1,0.097
619,NBA,1,24,MEM,Kyle Lowry,20.1,G,us,Villanova,2007,2021,2006,960,31.8,14.9,4.4,6.2,1.3,0.3,0.424,0.471,0.368,0.812,98.4,0.155
620,NBA,1,25,CLE,Shannon Brown,20.216,G,us,Michigan State,2007,2015,2006,408,18,7.6,1.9,1.1,0.7,0.2,0.42,0.456,0.332,0.807,9.2,0.06
621,NBA,1,26,LAL,Jordan Farmar,19.215,G,us,UCLA,2007,2017,2006,504,19.5,7.7,1.9,2.9,0.8,0.1,0.423,0.463,0.374,0.739,13.9,0.068
622,NBA,1,27,PHO,Sergio Rodríguez,20.021,G,es,,2007,2017,2006,353,15,4.9,1.5,3.4,0.6,0,0.409,0.451,0.337,0.739,4.3,0.039
623,NBA,1,28,DAL,Maurice Ager,22.145,G,us,Michigan State,2007,2011,2006,82,6.2,2.1,0.6,0.2,0.1,0.1,0.339,0.366,0.25,0.566,-0.9,-0.089
624,NBA,1,29,NYK,Mardy Collins,21.333,G,us,Temple,2007,2010,2006,189,14.7,3.9,1.8,1.7,0.6,0.1,0.38,0.396,0.299,0.599,-1.6,-0.027
625,NBA,1,30,POR,Joel Freeland,19.146,F-C,gb,,2013,2015,2006,151,12.1,3.2,3.4,0.4,0.2,0.4,0.459,0.461,0,0.728,3.2,0.084
626,NBA,2,31,POR,James White,23.256,G-F,us,Cincinnati,2007,2013,2006,67,8.7,2.7,1,0.5,0.3,0.1,0.438,0.482,0.34,0.676,0.8,0.062
627,NBA,2,32,HOU,Steve Novak,23.021,F,us,Marquette,2007,2017,2006,467,12.1,4.7,1.3,0.3,0.2,0.1,0.437,0.463,0.43,0.877,14.5,0.123
628,NBA,2,33,ATL,Solomon Jones,21.352,F,us,South Florida,2007,2014,2006,281,11,3,2.3,0.4,0.2,0.5,0.467,0.472,0.111,0.717,5,0.078
629,NBA,2,34,LAC,Paul Davis,21.347,C,us,Michigan State,2007,2010,2006,82,8.6,2.6,1.9,0.4,0.3,0.2,0.402,0.404,0,0.732,0.5,0.035
630,NBA,2,35,TOR,P.J. Tucker,21.059,F,us,Texas,2007,2021,2006,699,29.2,7.1,5.7,1.4,1.2,0.3,0.42,0.473,0.36,0.748,35,0.082
631,NBA,2,36,MIN,Craig Smith,22.236,F,us,Boston College,2007,2012,2006,403,16.9,7.6,3.9,0.8,0.5,0.2,0.553,0.56,0.037,0.661,16,0.113
632,NBA,2,37,MIN,Bobby Jones,22.176,F,us,Washington,2007,2008,2006,91,9.5,3.2,1.6,0.5,0.3,0,0.442,0.491,0.306,0.685,1.1,0.06
633,NBA,2,39,MIL,David Noel,22.127,F,us,UNC,2007,2007,2006,68,11.6,2.7,1.8,1,0.4,0.1,0.367,0.387,0.321,0.86,0.4,0.024
634,NBA,2,42,CLE,Daniel Gibson,20.126,G,us,Texas,2007,2013,2006,397,23.5,7.8,2,2,0.6,0.2,0.402,0.397,0.407,0.78,16,0.082
635,NBA,2,45,IND,Alexander Johnson,23.146,F,us,Florida State,2007,2008,2006,102,12.8,4.3,2.7,0.3,0.4,0.4,0.517,0.517,,0.672,1.5,0.056
636,NBA,2,46,UTA,Dee Brown,21.32,G,us,Illinois,2007,2009,2006,68,10.5,2.1,1,1.8,0.5,0.1,0.34,0.389,0.25,0.643,0.1,0.008
637,NBA,2,47,UTA,Paul Millsap,21.143,F,us,Louisiana Tech,2007,2021,2006,1047,28.7,13.7,7.2,2.2,1.3,1,0.49,0.514,0.344,0.736,94.8,0.152
638,NBA,2,49,DEN,Leon Powe,22.163,F,us,California,2007,2011,2006,239,13.9,6.2,3.8,0.3,0.3,0.3,0.515,0.517,0,0.682,12,0.174
639,NBA,2,50,CHA,Ryan Hollins,21.266,C,us,UCLA,2007,2016,2006,518,11.8,3.7,2.2,0.3,0.2,0.5,0.584,0.584,0,0.649,10.4,0.081
640,NBA,2,54,NJN,Hassan Adams,22.013,G,us,Arizona,2007,2009,2006,73,7.5,2.5,1.2,0.2,0.2,0.1,0.534,0.537,0,0.643,0.8,0.072
641,NBA,1,1,MIL,Andrew Bogut,20.217,C,au,Utah,2006,2019,2005,706,28.1,9.6,8.7,2.2,0.6,1.5,0.535,0.537,0.12,0.557,50.6,0.122
642,NBA,1,2,ATL,Marvin Williams,19.014,F,us,UNC,2006,2020,2005,1072,28.1,10.2,5.2,1.3,0.8,0.5,0.443,0.482,0.361,0.808,65.1,0.104
643,NBA,1,3,UTA,Deron Williams,21.007,G,us,Illinois,2006,2017,2005,845,34.2,16.3,3.1,8.1,1,0.2,0.445,0.482,0.357,0.822,77.3,0.129
644,NBA,1,4,NOH,Chris Paul,20.058,G,us,Wake Forest,2006,2021,2005,1083,34.7,18.3,4.5,9.4,2.1,0.1,0.472,0.509,0.371,0.872,188.5,0.241
645,NBA,1,5,CHA,Raymond Felton,21.007,G,us,UNC,2006,2019,2005,971,29.7,11.2,3,5.2,1.2,0.2,0.412,0.445,0.329,0.79,40.2,0.067
646,NBA,1,6,POR,Martell Webster,18.211,G-F,us,,2006,2015,2005,580,24,8.7,3.1,1,0.5,0.3,0.418,0.454,0.382,0.791,24.7,0.085
647,NBA,1,7,TOR,Charlie Villanueva,20.313,F,us,UConn,2006,2016,2005,656,20.7,10.4,4.6,0.8,0.5,0.5,0.435,0.484,0.341,0.772,22.6,0.08
648,NBA,1,8,NYK,Channing Frye,22.048,C-F,us,Arizona,2006,2019,2005,890,22.2,8.7,4.5,1,0.5,0.6,0.44,0.477,0.388,0.822,38.9,0.094
649,NBA,1,9,GSW,Ike Diogu,21.296,F,us,Arizona State,2006,2012,2005,225,12.4,6,3.1,0.3,0.2,0.3,0.509,0.509,0.5,0.786,6.5,0.112
650,NBA,1,10,LAL,Andrew Bynum,17.249,C,us,,2006,2014,2005,418,25.6,11.5,7.7,1.2,0.3,1.6,0.556,0.557,0.111,0.69,37.4,0.168
651,NBA,1,13,CHA,Sean May,21.09,F,us,UNC,2006,2010,2005,119,15.7,6.9,4,1,0.4,0.4,0.458,0.462,0.231,0.746,2.6,0.068
652,NBA,1,14,MIN,Rashad McCants,20.281,G,us,UNC,2006,2009,2005,249,20.2,10,2,1.3,0.7,0.2,0.431,0.467,0.368,0.741,3.6,0.035
653,NBA,1,15,NJN,Antoine Wright,21.148,G-F,us,Texas A&M,2006,2011,2005,297,19.2,5.4,2.3,1,0.5,0.2,0.412,0.467,0.304,0.674,3.1,0.026
654,NBA,1,16,TOR,Joey Graham,23.023,F,us,Oklahoma State,2006,2011,2005,377,16.2,5.9,2.8,0.5,0.4,0.1,0.483,0.503,0.3,0.815,7.8,0.061
655,NBA,1,17,IND,Danny Granger,22.075,F,us,New Mexico,2006,2015,2005,586,31.5,16.8,4.9,1.9,1,0.8,0.434,0.463,0.38,0.848,48.5,0.126
656,NBA,1,18,BOS,Gerald Green,19.158,G-F,us,,2006,2019,2005,658,19.8,9.7,2.5,0.9,0.5,0.3,0.417,0.469,0.361,0.818,18.4,0.068
657,NBA,1,19,MEM,Hakim Warrick,22.361,F,us,Syracuse,2006,2013,2005,526,20.2,9.4,4,0.8,0.4,0.3,0.49,0.499,0.191,0.726,20.4,0.092
658,NBA,1,21,PHO,Nate Robinson,21.033,G,us,Washington,2006,2016,2005,618,22.5,11,2.3,3,0.9,0.1,0.423,0.463,0.36,0.796,27.8,0.096
659,NBA,1,22,DEN,Jarrett Jack,21.249,G,us,Georgia Tech,2006,2018,2005,867,27.8,10.8,2.9,4.6,0.8,0.1,0.44,0.47,0.343,0.855,36.8,0.073
660,NBA,1,23,SAC,Francisco García,23.185,F-G,do,Louisville,2006,2015,2005,549,21.6,7.9,2.6,1.4,0.8,0.7,0.427,0.484,0.357,0.799,18.2,0.074
661,NBA,1,24,HOU,Luther Head,22.22,G,us,Illinois,2006,2011,2005,348,22.4,8.2,2.4,2.1,0.7,0.1,0.423,0.454,0.388,0.773,14.7,0.09
662,NBA,1,25,SEA,Johan Petro,19.157,C,fr,,2006,2013,2005,473,15.4,4.7,3.9,0.5,0.4,0.5,0.462,0.464,0.154,0.678,5.5,0.037
663,NBA,1,26,DET,Jason Maxiell,22.136,F,us,Cincinnati,2006,2015,2005,618,18.4,5.6,4.2,0.4,0.4,0.8,0.495,0.496,0,0.564,20.3,0.086
664,NBA,1,27,POR,Linas Kleiza,20.181,F,lt,Missouri,2006,2013,2005,409,20,8.7,3.6,0.8,0.4,0.2,0.435,0.501,0.335,0.763,13.6,0.08
665,NBA,1,28,SAS,Ian Mahinmi,18.24,C,fr,,2008,2020,2005,618,16.8,5.2,4.4,0.6,0.6,0.7,0.533,0.541,0.16,0.612,26.1,0.121
666,NBA,1,29,MIA,Wayne Simien,22.117,F,us,Kansas,2006,2007,2005,51,9.9,3.3,1.9,0.2,0.3,0,0.469,0.469,,0.854,0.9,0.083
667,NBA,1,30,NYK,David Lee,22.066,F,us,Florida,2006,2017,2005,829,29.3,13.5,8.8,2.2,0.8,0.4,0.535,0.537,0.034,0.772,76,0.15
668,NBA,2,31,ATL,Salim Stoudamire,22.266,G,us,Arizona,2006,2008,2005,157,17,8,1.4,1,0.4,0.1,0.407,0.435,0.366,0.882,2.2,0.04
669,NBA,2,32,LAC,Daniel Ewing,22.1,G,us,Duke,2006,2007,2005,127,13.3,3.4,1.2,1.4,0.5,0.1,0.389,0.429,0.295,0.78,0.8,0.024
670,NBA,2,33,NOH,Brandon Bass,20.064,F,us,LSU,2006,2017,2005,758,21.6,8.7,4.5,0.8,0.4,0.6,0.499,0.502,0.207,0.832,42.8,0.125
671,NBA,2,34,UTA,C.J. Miles,18.107,G-F,us,,2006,2020,2005,848,20.4,9.6,2.4,1.1,0.7,0.3,0.411,0.463,0.358,0.809,30.1,0.084
672,NBA,2,36,MIL,Ersan İlyasova,18.049,F,tr,,2007,2021,2005,822,23,10.2,5.7,1.1,0.7,0.4,0.444,0.483,0.367,0.776,48.9,0.124
673,NBA,2,37,LAL,Ronny Turiaf,22.172,F,mq,Gonzaga,2006,2015,2005,473,17,4.7,3.7,1.3,0.4,1.3,0.533,0.535,0,0.636,19.2,0.115
674,NBA,2,38,ORL,Travis Diener,23.125,G,us,Marquette,2006,2010,2005,179,14.9,4.8,1.4,2.4,0.4,0.1,0.388,0.442,0.353,0.847,5.6,0.102
675,NBA,2,39,LAL,Von Wafer,19.347,G,us,Florida State,2006,2012,2005,200,12.4,5.3,1.2,0.7,0.4,0.1,0.42,0.469,0.325,0.751,3.3,0.064
676,NBA,2,40,GSW,Monta Ellis,19.25,G,us,,2006,2017,2005,833,34.8,17.8,3.5,4.6,1.7,0.3,0.451,0.482,0.314,0.772,41.9,0.069
677,NBA,2,41,TOR,Roko Ukić,21.052,G,hr,,2009,2010,2005,85,11.6,4,0.9,1.9,0.4,0,0.387,0.439,0.189,0.746,-0.2,-0.007
678,NBA,2,45,PHI,Lou Williams,18.249,G,us,,2006,2021,2005,1060,24.7,14.3,2.2,3.5,0.9,0.2,0.42,0.456,0.351,0.841,65.1,0.119
679,NBA,2,48,SEA,Mickaël Gelabale,22.043,F,gp,,2007,2013,2005,145,16.2,4.6,2.3,0.8,0.3,0.2,0.47,0.519,0.316,0.815,3,0.062
680,NBA,2,49,WAS,Andray Blatche,18.315,F,us,,2006,2014,2005,564,22.1,10.1,5.4,1.4,0.9,0.8,0.467,0.478,0.237,0.725,19.2,0.074
681,NBA,2,50,BOS,Ryan Gomes,22.306,F,us,Providence,2006,2014,2005,487,27.6,10.1,4.6,1.5,0.7,0.2,0.445,0.473,0.349,0.799,19.4,0.069
682,NBA,2,53,BOS,Orien Greene,23.15,G,us,Louisiana,2006,2011,2005,131,11.9,2.5,1.5,1.2,0.7,0.1,0.387,0.42,0.212,0.642,-0.7,-0.022
683,NBA,2,55,SEA,Lawrence Roberts,22.257,F,us,Mississippi State,2006,2007,2005,87,13.2,3.8,3.6,0.4,0.5,0.2,0.452,0.46,0,0.688,2.5,0.106
684,NBA,2,56,DET,Amir Johnson,18.063,F-C,us,,2006,2019,2005,870,21.1,7,5.4,1.2,0.6,1,0.57,0.588,0.332,0.673,55.3,0.145
685,NBA,2,57,PHO,Marcin Gortat,21.137,C-F,pl,,2008,2019,2005,806,25.7,9.9,7.9,1.1,0.5,1.1,0.551,0.553,0.15,0.68,61.3,0.142
686,NBA,1,1,ORL,Dwight Howard,18.203,C,us,,2005,2021,2004,1175,32.7,16.2,12.1,1.4,0.9,1.9,0.586,0.59,0.151,0.566,137.7,0.172
687,NBA,1,2,CHA,Emeka Okafor,21.275,C-F,us,UConn,2005,2018,2004,616,30.9,12,9.7,0.8,0.7,1.6,0.512,0.512,0,0.586,45.3,0.114
688,NBA,1,3,CHI,Ben Gordon,21.087,G,gb,UConn,2005,2015,2004,744,27.4,14.9,2.5,2.5,0.7,0.2,0.432,0.447,0.401,0.857,33.3,0.078
689,NBA,1,4,LAC,Shaun Livingston,18.291,G,us,,2005,2019,2004,833,20.6,6.3,2.4,3,0.7,0.4,0.486,0.491,0.178,0.794,29.9,0.084
690,NBA,1,5,WAS,Devin Harris,21.123,G,us,Wisconsin,2005,2019,2004,985,24.3,10.8,2.2,3.9,1,0.2,0.432,0.481,0.325,0.796,54.9,0.11
691,NBA,1,6,ATL,Josh Childress,21.01,G-F,us,Stanford,2005,2014,2004,391,26.7,9.1,4.7,1.6,0.9,0.5,0.522,0.548,0.329,0.779,25.7,0.118
692,NBA,1,7,PHO,Luol Deng,19.074,F,ss,Duke,2005,2019,2004,902,34.3,14.8,6.1,2.3,1,0.5,0.456,0.482,0.332,0.769,74,0.115
693,NBA,1,8,TOR,Rafael Araújo,23.322,C,br,BYU,2005,2007,2004,139,11.4,2.8,2.8,0.3,0.4,0.1,0.405,0.407,0.25,0.679,-0.4,-0.013
694,NBA,1,9,PHI,Andre Iguodala,20.153,G-F,us,Arizona,2005,2021,2004,1186,32.6,11.6,5,4.2,1.5,0.5,0.464,0.519,0.333,0.709,98.8,0.123
695,NBA,1,10,CLE,Luke Jackson,22.236,F,us,Oregon,2005,2008,2004,73,9.9,3.5,1.2,0.8,0.3,0,0.357,0.356,0.36,0.732,0.2,0.01
696,NBA,1,11,GSW,Andris Biedriņš,18.088,C,lv,,2005,2014,2004,516,21.6,6.3,7,0.9,0.6,1.1,0.594,0.595,0,0.5,30.7,0.132
697,NBA,1,12,SEA,Robert Swift,18.208,C,us,,2005,2009,2004,97,15.5,4.3,3.9,0.2,0.3,0.9,0.506,0.506,,0.61,1.7,0.054
698,NBA,1,13,POR,Sebastian Telfair,19.02,G,us,,2005,2015,2004,564,21.5,7.4,1.6,3.5,0.7,0.1,0.39,0.419,0.319,0.777,5,0.02
699,NBA,1,14,UTA,Kris Humphries,19.143,F-C,us,Minnesota,2005,2017,2004,800,17.8,6.7,5.4,0.7,0.4,0.6,0.463,0.471,0.293,0.7,30.3,0.102
700,NBA,1,15,BOS,Al Jefferson,19.176,C-F,us,,2005,2018,2004,915,28.7,15.7,8.4,1.5,0.7,1.2,0.499,0.501,0.121,0.711,71,0.13
701,NBA,1,16,UTA,Kirk Snyder,21.025,G,us,Nevada,2005,2008,2004,211,16.8,6.3,2.3,1.1,0.4,0.3,0.438,0.475,0.327,0.699,4.5,0.061
702,NBA,1,17,ATL,Josh Smith,18.206,F,us,,2005,2018,2004,894,32.4,14.5,7.4,3.1,1.2,1.9,0.452,0.48,0.285,0.632,51,0.084
703,NBA,1,18,NOH,J.R. Smith,18.293,G-F,us,,2005,2020,2004,977,26.9,12.4,3.1,2.1,1,0.2,0.419,0.463,0.373,0.733,46.3,0.084
704,NBA,1,19,MIA,Dorell Wright,18.209,F-G,us,,2005,2015,2004,549,22.4,8.4,3.8,1.5,0.8,0.5,0.424,0.469,0.365,0.806,25.9,0.101
705,NBA,1,20,DEN,Jameer Nelson,22.141,G,us,Saint Joseph's,2005,2018,2004,878,27.9,11.3,3,5.1,0.9,0.1,0.436,0.474,0.368,0.81,48.3,0.094
706,NBA,1,22,NJN,Viktor Khryapa,21.331,F,ua,,2005,2008,2004,143,16.4,4.5,3.4,1,0.6,0.3,0.443,0.457,0.292,0.658,2,0.041
707,NBA,1,24,BOS,Delonte West,20.339,G,us,Saint Joseph's,2005,2012,2004,432,27.4,9.7,2.9,3.6,1.1,0.4,0.448,0.479,0.372,0.826,24.5,0.099
708,NBA,1,25,BOS,Tony Allen,22.17,G-F,us,Oklahoma State,2005,2018,2004,820,22,8.1,3.5,1.3,1.4,0.4,0.475,0.492,0.282,0.709,38.7,0.103
709,NBA,1,26,SAC,Kevin Martin,21.149,G,us,Western Carolina University,2005,2016,2004,714,30.2,17.4,3.2,1.9,0.9,0.1,0.437,0.464,0.384,0.87,61.3,0.137
710,NBA,1,27,LAL,Sasha Vujačić,20.113,G,si,,2005,2017,2004,581,15.3,5.3,1.9,1.3,0.6,0.1,0.39,0.415,0.367,0.858,16,0.086
711,NBA,1,28,SAS,Beno Udrih,21.36,G,si,,2005,2017,2004,831,21.9,8.4,2.1,3.4,0.7,0.1,0.463,0.496,0.349,0.833,31.4,0.083
712,NBA,1,29,IND,David Harrison,21.319,C,us,Colorado,2005,2008,2004,189,14.2,5,2.9,0.2,0.3,1,0.53,0.53,,0.525,3.2,0.057
713,NBA,2,30,ORL,Anderson Varejão,21.275,F-C,br,,2005,2017,2004,627,24,7.3,7.2,1.2,0.9,0.6,0.51,0.516,0.024,0.631,46.4,0.148
714,NBA,2,31,CHI,Jackson Vroman,23.024,F-C,us,Iowa State,2005,2006,2004,87,12.8,3.3,3,0.6,0.4,0.3,0.408,0.412,0,0.58,0,0.001
715,NBA,2,34,ATL,Donta Smith,20.215,G-F,us,Southeastern Illinois College,2005,2006,2004,61,9.2,2.7,1.1,0.8,0.5,0.1,0.421,0.447,0.308,0.65,0.5,0.043
716,NBA,2,36,ORL,Antonio Burks,24.126,G,us,Memphis,2005,2006,2004,81,9.7,2.3,0.6,1.3,0.4,0,0.387,0.401,0.235,0.571,0.1,0.004
717,NBA,2,37,ATL,Royal Ivey,22.192,G,us,Texas,2005,2014,2004,492,12.5,3.3,1.1,1,0.5,0.1,0.406,0.425,0.361,0.706,4.5,0.035
718,NBA,2,38,CHI,Chris Duhon,21.303,G,us,Duke,2005,2013,2004,606,25.6,6.5,2.3,4.4,0.8,0.1,0.393,0.426,0.363,0.784,25,0.077
719,NBA,2,40,BOS,Justin Reed,22.165,F,us,Ole Miss,2005,2007,2004,136,10.6,3.5,1.4,0.5,0.2,0.1,0.404,0.407,0,0.752,0.5,0.016
720,NBA,2,43,NYK,Trevor Ariza,18.364,F,us,UCLA,2005,2021,2004,1088,29.7,10.5,4.8,2.2,1.5,0.3,0.423,0.484,0.352,0.732,63.7,0.095
721,NBA,2,45,CHA,Bernard Robinson,23.186,G-F,us,Michigan,2005,2007,2004,128,14.9,4.5,2.5,1,0.9,0.1,0.417,0.434,0.161,0.786,2,0.049
722,NBA,2,46,POR,Ha Seung-Jin,18.329,C,kr,,2005,2006,2004,46,6.9,1.5,1.5,0.1,0.1,0.3,0.519,0.519,,0.5,-0.2,-0.029
723,NBA,2,47,MIA,Pape Sow,22.22,F,sn,Cal State Fullerton,2005,2007,2004,76,11.6,2.9,2.8,0.2,0.4,0.3,0.416,0.416,,0.678,0.8,0.044
724,NBA,2,53,MIA,Matt Freije,22.271,F,us,Vanderbilt,2005,2007,2004,42,14,3.2,2,0.6,0.4,0.1,0.293,0.343,0.224,0.714,-0.6,-0.047
725,NBA,1,1,CLE,LeBron James,18.182,F-G,us,,2004,2021,2003,1308,38.2,27,7.4,7.4,1.6,0.8,0.504,0.55,0.345,0.734,242,0.232
726,NBA,1,2,DET,Darko Miličić,18.01,F-C,rs,,2004,2013,2003,468,18.5,6,4.2,0.9,0.4,1.3,0.46,0.461,0,0.574,7.1,0.04
727,NBA,1,3,DEN,Carmelo Anthony,19.032,F,us,Syracuse,2004,2021,2003,1185,35.1,23,6.3,2.8,1,0.5,0.447,0.471,0.353,0.813,104.6,0.121
728,NBA,1,4,TOR,Chris Bosh,19.098,F-C,us,Georgia Tech,2004,2016,2003,893,35.8,19.2,8.5,2,0.8,1,0.494,0.506,0.335,0.799,106,0.159
729,NBA,1,5,MIA,Dwyane Wade,21.165,G,us,Marquette,2004,2019,2003,1054,33.9,22,4.7,5.4,1.5,0.8,0.48,0.502,0.293,0.765,120.7,0.162
730,NBA,1,6,LAC,Chris Kaman,21.064,C,us,Central Michigan University,2004,2016,2003,735,26.7,11.2,7.6,1.3,0.4,1.3,0.489,0.49,0.042,0.743,24.6,0.06
731,NBA,1,7,CHI,Kirk Hinrich,22.18,G,us,Kansas,2004,2016,2003,879,30.7,10.9,2.9,4.8,1.1,0.3,0.411,0.432,0.375,0.8,52.5,0.093
732,NBA,1,8,MIL,T.J. Ford,20.099,G,us,Texas,2004,2012,2003,429,27.7,11.2,3.1,5.8,1.2,0.1,0.433,0.45,0.289,0.815,16.9,0.068
733,NBA,1,9,NYK,Mike Sweetney,20.249,F,us,Georgetown,2004,2007,2003,233,15.5,6.5,4.5,0.6,0.3,0.5,0.485,0.485,0,0.689,7.8,0.103
734,NBA,1,10,WAS,Jarvis Hayes,21.326,F,us,Georgia,2004,2010,2003,427,23.2,8.3,3.1,1.1,0.7,0.1,0.415,0.444,0.356,0.798,10.2,0.049
735,NBA,1,11,GSW,Mickaël Piétrus,21.144,G-F,gp,,2004,2013,2003,557,21.5,8.3,3.1,0.8,0.7,0.4,0.425,0.495,0.355,0.665,19.7,0.079
736,NBA,1,12,SEA,Nick Collison,22.248,F,us,Kansas,2005,2018,2003,910,20.4,5.9,5.2,1,0.5,0.5,0.534,0.542,0.208,0.723,44.5,0.115
737,NBA,1,13,MEM,Marcus Banks,21.224,G,us,UNLV,2004,2011,2003,348,16,5.9,1.5,2.1,0.8,0.2,0.432,0.462,0.327,0.768,6.6,0.057
738,NBA,1,14,SEA,Luke Ridnour,22.138,G,us,Oregon,2004,2015,2003,830,26.1,9.3,2.3,4.5,1,0.2,0.431,0.458,0.349,0.862,36,0.08
